channel,band,n_day,n_night,t_stat,p_value,power,mean_day,mean_night,HYP
29,Alpha,24,31,-0.4337266480384026,0.6664116052936367,0.0712774880438251,0.127283027211939,0.13664067772141283,False
62,Alpha,24,31,-0.43272844892487405,0.6670214049365978,0.07046152367041507,0.1484531652358246,0.15712942653346484,False
34,Beta,24,31,0.430333393508376,0.6691366422697447,0.07210197463589774,0.057545552496755165,0.05285571332320034,False
35,Alpha,24,31,-0.42601064187015464,0.6719514365516184,0.07032852126441191,0.13682317192360435,0.15169617262434326,False
26,Tetta,24,31,0.40932587144319144,0.6839931613169989,0.06822609600333944,0.11773386709310789,0.11174658911941542,False
57,Tetta,24,31,0.40236474069249095,0.6896190201855766,0.06985471047368244,0.16745774839373526,0.16008602141517234,False
2,Delta,24,31,-0.39489058274954725,0.6947734910396123,0.06478077182750724,0.29158497180068843,0.33218497126802266,False
32,Tetta,24,31,0.39349568898134124,0.6955546958696699,0.06665294048212594,0.1462788765527708,0.13504623436255533,False
36,Tetta,24,31,0.38541143746592066,0.7015976334910909,0.06665563247449403,0.18029235683259867,0.17131483495221764,False
10,Alpha,24,31,0.3624788624145865,0.7184610161714556,0.0632599444655126,0.10581738344223351,0.1016385868617595,False
7,Beta,24,31,0.3529705252349166,0.725567378039607,0.06365853478493486,0.034532998352570315,0.033174601284518386,False
2,Tetta,24,31,0.3402808334201347,0.735063181987869,0.0627922692768264,0.15512073443795102,0.14700297949919305,False
33,Tetta,24,31,0.3387969201412501,0.7361897093479839,0.06275955556620541,0.152033672814917,0.14425596794261197,False
31,Alpha,24,31,0.3319599650042205,0.7417447780229367,0.06357212244228959,0.316695356575116,0.276180258540247,False
54,Alpha,24,31,0.31980292232361424,0.7503844700978399,0.06087328154760099,0.09803938689308207,0.0940032617013988,False
54,Tetta,24,31,0.31226180140078236,0.7560693905853622,0.06025778290488895,0.09415464156518898,0.09058930119791825,False
16,Alpha,24,31,0.3041691794947826,0.763185832368227,0.06242012138320023,0.19574387832082243,0.1787673533123962,False
43,Tetta,24,31,-0.2997012867907809,0.7656195432093001,0.05892133668991868,0.12598361305041703,0.13130955679317288,False
32,Alpha,24,31,-0.298083416992521,0.7668237032963988,0.05953513841179346,0.10652050266924713,0.11155128253762737,False
37,Alpha,24,31,0.29280174655002555,0.7709756133297905,0.05981093802095482,0.10849393010890229,0.10307671104919837,False
25,Tetta,24,31,0.286409111889987,0.7758922492786408,0.059545604076223016,0.23812920709108032,0.21890742265820143,False
